Date,S&P_500,2Y_Treasury,10Y_Treasury,30Y_Treasury
2011-03-31 00:00:00+00:00,1325.8299560546875,0.09000000357627869,3.4539999961853027,4.507999897003174
2011-04-30 00:00:00+00:00,1363.6099853515625,0.03999999910593033,3.2960000038146973,4.406000137329102
2011-05-31 00:00:00+00:00,1345.199951171875,0.03999999910593033,3.049999952316284,4.216000080108643
2011-06-30 00:00:00+00:00,1320.6400146484375,0.014999999664723873,3.1579999923706055,4.381999969482422
2011-07-31 00:00:00+00:00,1292.280029296875,0.09000000357627869,2.805000066757202,4.131999969482422
2011-08-31 00:00:00+00:00,1218.8900146484375,0.014999999664723873,2.2179999351501465,3.5920000076293945
2011-09-30 00:00:00+00:00,1131.4200439453125,0.009999999776482582,1.9240000247955322,2.9210000038146973
2011-10-31 00:00:00+00:00,1253.300048828125,0.004999999888241291,2.174999952316284,3.1989998817443848
2011-11-30 00:00:00+00:00,1246.9599609375,0.014999999664723873,2.068000078201294,3.062000036239624
2011-12-31 00:00:00+00:00,1257.5999755859375,0.004999999888241291,1.871000051498413,2.8889999389648438
2012-01-31 00:00:00+00:00,1312.4100341796875,0.054999999701976776,1.7990000247955322,2.934000015258789
2012-02-29 00:00:00+00:00,1365.6800537109375,0.07500000298023224,1.9769999980926514,3.0859999656677246
2012-03-31 00:00:00+00:00,1408.469970703125,0.06499999761581421,2.2160000801086426,3.3450000286102295
2012-04-30 00:00:00+00:00,1397.9100341796875,0.09000000357627869,1.9149999618530273,3.1089999675750732
2012-05-31 00:00:00+00:00,1310.3299560546875,0.05999999865889549,1.5809999704360962,2.671999931335449
2012-06-30 00:00:00+00:00,1362.1600341796875,0.07999999821186066,1.659000039100647,2.763000011444092
2012-07-31 00:00:00+00:00,1379.3199462890625,0.10000000149011612,1.4919999837875366,2.5769999027252197
2012-08-31 00:00:00+00:00,1406.5799560546875,0.08500000089406967,1.562000036239624,2.684000015258789
2012-09-30 00:00:00+00:00,1440.6700439453125,0.09000000357627869,1.6369999647140503,2.8340001106262207
2012-10-31 00:00:00+00:00,1412.1600341796875,0.10499999672174454,1.6859999895095825,2.8510000705718994
2012-11-30 00:00:00+00:00,1416.1800537109375,0.07500000298023224,1.6059999465942383,2.7939999103546143
2012-12-31 00:00:00+00:00,1426.18994140625,0.03500000014901161,1.75600004196167,2.9519999027252197
2013-01-31 00:00:00+00:00,1498.1099853515625,0.06499999761581421,1.9850000143051147,3.1700000762939453
2013-02-28 00:00:00+00:00,1514.6800537109375,0.10000000149011612,1.8880000114440918,3.0940001010894775
2013-03-31 00:00:00+00:00,1569.18994140625,0.06499999761581421,1.8519999980926514,3.1040000915527344
2013-04-30 00:00:00+00:00,1597.5699462890625,0.04500000178813934,1.6749999523162842,2.884000062942505
2013-05-31 00:00:00+00:00,1630.739990234375,0.029999999329447746,2.1640000343322754,3.308000087738037
2013-06-30 00:00:00+00:00,1606.280029296875,0.029999999329447746,2.4779999256134033,3.497999906539917
2013-07-31 00:00:00+00:00,1685.72998046875,0.029999999329447746,2.5929999351501465,3.6459999084472656
2013-08-31 00:00:00+00:00,1632.969970703125,0.019999999552965164,2.749000072479248,3.6760001182556152
2013-09-30 00:00:00+00:00,1681.550048828125,0.004999999888241291,2.615000009536743,3.686000108718872
2013-10-31 00:00:00+00:00,1756.5400390625,0.032999999821186066,2.5420000553131104,3.63100004196167
2013-11-30 00:00:00+00:00,1805.81005859375,0.054999999701976776,2.740999937057495,3.808000087738037
2013-12-31 00:00:00+00:00,1848.3599853515625,0.06300000101327896,3.0260000228881836,3.9639999866485596
2014-01-31 00:00:00+00:00,1782.5899658203125,0.009999999776482582,2.6679999828338623,3.621999979019165
2014-02-28 00:00:00+00:00,1859.449951171875,0.0430000014603138,2.6579999923706055,3.5920000076293945
2014-03-31 00:00:00+00:00,1872.3399658203125,0.02800000086426735,2.7230000495910645,3.561000108718872
2014-04-30 00:00:00+00:00,1883.949951171875,0.019999999552965164,2.6480000019073486,3.4579999446868896
2014-05-31 00:00:00+00:00,1923.5699462890625,0.029999999329447746,2.4570000171661377,3.313999891281128
2014-06-30 00:00:00+00:00,1960.22998046875,0.019999999552965164,2.5160000324249268,3.3380000591278076
2014-07-31 00:00:00+00:00,1930.6700439453125,0.017999999225139618,2.555999994277954,3.311000108718872
2014-08-31 00:00:00+00:00,2003.3699951171875,0.017999999225139618,2.3429999351501465,3.0799999237060547
2014-09-30 00:00:00+00:00,1972.2900390625,0.013000000268220901,2.507999897003174,3.2119998931884766
2014-10-31 00:00:00+00:00,2018.050048828125,0.003000000026077032,2.3350000381469727,3.059999942779541
2014-11-30 00:00:00+00:00,2067.56005859375,0.004999999888241291,2.194000005722046,2.9100000858306885
2014-12-31 00:00:00+00:00,2058.89990234375,0.03700000047683716,2.1700000762939453,2.749000072479248
2015-01-31 00:00:00+00:00,1994.989990234375,0.004999999888241291,1.6749999523162842,2.250999927520752
2015-02-28 00:00:00+00:00,2104.5,0.00800000037997961,2.002000093460083,2.5999999046325684
2015-03-31 00:00:00+00:00,2067.889892578125,0.02500000037252903,1.934000015258789,2.5439999103546143
2015-04-30 00:00:00+00:00,2085.510009765625,0.004999999888241291,2.0460000038146973,2.753000020980835
2015-05-31 00:00:00+00:00,2107.389892578125,0.003000000026077032,2.0950000286102295,2.8469998836517334
2015-06-30 00:00:00+00:00,2063.110107421875,0.009999999776482582,2.3350000381469727,3.1040000915527344
2015-07-31 00:00:00+00:00,2103.840087890625,0.057999998331069946,2.2049999237060547,2.927000045776367
2015-08-31 00:00:00+00:00,1972.1800537109375,0.003000000026077032,2.200000047683716,2.930999994277954
2015-09-30 00:00:00+00:00,1920.030029296875,0.004999999888241291,2.059999942779541,2.880000114440918
2015-10-31 00:00:00+00:00,2079.360107421875,0.06800000369548798,2.1510000228881836,2.933000087738037
2015-11-30 00:00:00+00:00,2080.409912109375,0.17000000178813934,2.2179999351501465,2.990000009536743
2015-12-31 00:00:00+00:00,2043.93994140625,0.14800000190734863,2.2690000534057617,3.015000104904175
2016-01-31 00:00:00+00:00,1940.239990234375,0.30000001192092896,1.930999994277954,2.757999897003174
2016-02-29 00:00:00+00:00,1932.22998046875,0.30799999833106995,1.7400000095367432,2.615000009536743
2016-03-31 00:00:00+00:00,2059.739990234375,0.19300000369548798,1.7860000133514404,2.619999885559082
2016-04-30 00:00:00+00:00,2065.300048828125,0.19300000369548798,1.819000005722046,2.6659998893737793
2016-05-31 00:00:00+00:00,2096.949951171875,0.28299999237060547,1.8339999914169312,2.628999948501587
2016-06-30 00:00:00+00:00,2098.860107421875,0.24799999594688416,1.4880000352859497,2.306999921798706
2016-07-31 00:00:00+00:00,2173.60009765625,0.23999999463558197,1.4579999446868896,2.181999921798706
2016-08-31 00:00:00+00:00,2170.949951171875,0.3199999928474426,1.5679999589920044,2.2309999465942383
2016-09-30 00:00:00+00:00,2168.27001953125,0.25999999046325684,1.6080000400543213,2.3359999656677246
2016-10-31 00:00:00+00:00,2126.14990234375,0.29499998688697815,1.8339999914169312,2.5889999866485596
2016-11-30 00:00:00+00:00,2198.81005859375,0.46799999475479126,2.368000030517578,3.0169999599456787
2016-12-31 00:00:00+00:00,2238.830078125,0.47999998927116394,2.446000099182129,3.062999963760376
2017-01-31 00:00:00+00:00,2278.8701171875,0.5,2.4509999752044678,3.0510001182556152
2017-02-28 00:00:00+00:00,2363.639892578125,0.5230000019073486,2.3580000400543213,2.9679999351501465
2017-03-31 00:00:00+00:00,2362.719970703125,0.7379999756813049,2.3959999084472656,3.0179998874664307
2017-04-30 00:00:00+00:00,2384.199951171875,0.7799999713897705,2.2820000648498535,2.9519999027252197
2017-05-31 00:00:00+00:00,2411.800048828125,0.949999988079071,2.196000099182129,2.8570001125335693
2017-06-30 00:00:00+00:00,2423.409912109375,0.9929999709129333,2.302000045776367,2.8399999141693115
2017-07-31 00:00:00+00:00,2470.300048828125,1.0529999732971191,2.2920000553131104,2.8980000019073486
2017-08-31 00:00:00+00:00,2471.64990234375,0.9779999852180481,2.121000051498413,2.7249999046325684
2017-09-30 00:00:00+00:00,2519.360107421875,1.027999997138977,2.3259999752044678,2.8570001125335693
2017-10-31 00:00:00+00:00,2575.260009765625,1.1230000257492065,2.375999927520752,2.875
2017-11-30 00:00:00+00:00,2647.580078125,1.2380000352859497,2.4170000553131104,2.8320000171661377
2017-12-31 00:00:00+00:00,2673.610107421875,1.3550000190734863,2.4049999713897705,2.739000082015991
2018-01-31 00:00:00+00:00,2823.81005859375,1.4299999475479126,2.7200000286102295,2.941999912261963
2018-02-28 00:00:00+00:00,2713.830078125,1.6180000305175781,2.868000030517578,3.127000093460083
2018-03-31 00:00:00+00:00,2640.8701171875,1.6699999570846558,2.740999937057495,2.9719998836517334
2018-04-30 00:00:00+00:00,2648.050048828125,1.7630000114440918,2.936000108718872,3.0969998836517334
2018-05-31 00:00:00+00:00,2705.27001953125,1.8700000047683716,2.822000026702881,2.9860000610351562
2018-06-30 00:00:00+00:00,2718.3701171875,1.8799999952316284,2.8489999771118164,2.9830000400543213
2018-07-31 00:00:00+00:00,2816.2900390625,1.9850000143051147,2.9639999866485596,3.0829999446868896
